target_id,account_id,campaign_id,first_target_at,month,recommended_channel,priority,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,timezone,campaign_name,channel,strategy_version,dpd_band,targeting_events,cohort_recovered_amount,cohort_payment_count,recovered_amount,payment_count,recovered
TGT0017476,ACC0000638,CMP0000088,2026-01-01,2026-01,WHATSAPP,4,BRW0000862,0,NPA,BNPL,176602.41,Asia/Kolkata,30DPD_W1,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0000947,ACC0000640,CMP0000115,2026-01-29,2026-01,FIELD,9,BRW0006382,60,LOW,CONSUMER,156385.99,Asia/Kolkata,BOUNCE,FIELD,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0007234,ACC0000641,CMP0000118,2026-01-03,2026-01,VOICE,8,BRW0004681,1,HIGH,AUTO,433643.51,UTC,30DPD_W1,FIELD,v3,0-30,1,41461.21,1.0,41461.21,1.0,True
TGT0023449,ACC0000642,CMP0000021,2026-01-25,2026-01,SMS,6,BRW0002478,45,NPA,CREDIT_CARD,95073.18,Asia/Dubai,NPA_RECOVERY,FIELD,legacy,31-60,2,0.0,0.0,0.0,0.0,False
TGT0041041,ACC0000648,CMP0000077,2026-01-23,2026-01,VOICE,8,,15,MEDIUM,CONSUMER,313483.97,Asia/Dubai,BOUNCE,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0032625,ACC0000651,CMP0000066,2026-01-01,2026-01,VOICE,8,BRW0008527,120,MEDIUM,BNPL,136242.09,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0027419,ACC0000653,CMP0000042,2026-01-17,2026-01,FIELD,3,BRW0011229,75,LOW,BNPL,259931.38,Asia/Kolkata,BOUNCE,FIELD,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0005046,ACC0000658,CMP0000109,2026-01-11,2026-01,WHATSAPP,5,BRW0003763,60,HIGH,CONSUMER,32622.01,Asia/Dubai,NPA_RECOVERY,MIXED,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0022322,ACC0000660,CMP0000045,2026-01-13,2026-01,SMS,4,BRW0007383,5,HIGH,AUTO,222578.67,Asia/Kolkata,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0013769,ACC0000662,CMP0000101,2026-01-10,2026-01,FIELD,9,BRW0003311,90,LOW,PERSONAL,79433.7,Asia/Dubai,BOUNCE,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0037570,ACC0000667,CMP0000007,2026-01-20,2026-01,WHATSAPP,5,BRW0010188,30,HIGH,BNPL,457472.21,UTC,DIGITAL_FOLLOWUP,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0025955,ACC0000668,CMP0000102,2026-01-31,2026-01,VOICE,9,BRW0006384,60,LOW,BNPL,126193.74,Asia/Kolkata,NPA_RECOVERY,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0041527,ACC0000670,CMP0000095,2026-01-14,2026-01,WHATSAPP,9,BRW0002034,180,HIGH,CREDIT_CARD,555174.6,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0001160,ACC0000677,CMP0000059,2026-01-28,2026-01,WHATSAPP,3,BRW0005811,180,NPA,CREDIT_CARD,246747.46,Asia/Kolkata,30DPD_W1,MIXED,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0033712,ACC0000679,CMP0000036,2026-01-21,2026-01,SMS,2,BRW0002951,60,LOW,BNPL,209754.63,Asia/Kolkata,30DPD_W1,SMS,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0009559,ACC0000687,CMP0000038,2026-01-06,2026-01,VOICE,6,BRW0003842,120,LOW,CREDIT_CARD,505046.64,Asia/Kolkata,NPA_RECOVERY,FIELD,v2,91+,2,0.0,0.0,0.0,0.0,False
TGT0034311,ACC0000691,CMP0000019,2026-01-11,2026-01,VOICE,8,BRW0010907,15,MEDIUM,CONSUMER,370262.53,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027626,ACC0000701,CMP0000026,2026-01-05,2026-01,WHATSAPP,4,BRW0006302,15,HIGH,PERSONAL,43435.58,Asia/Kolkata,30DPD_W1,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0024581,ACC0000702,CMP0000071,2026-01-22,2026-01,WHATSAPP,9,BRW0005605,90,LOW,CONSUMER,217118.46,Asia/Dubai,30DPD_W1,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0029437,ACC0000703,CMP0000094,2026-01-06,2026-01,SMS,9,BRW0005022,180,LOW,AUTO,220899.14,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0042879,ACC0000705,CMP0000041,2026-01-27,2026-01,VOICE,7,BRW0009339,5,HIGH,CONSUMER,82497.8,Asia/Dubai,30DPD_W1,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0021837,ACC0000722,CMP0000107,2026-01-15,2026-01,SMS,9,BRW0006286,30,LOW,BNPL,25073.61,Asia/Dubai,DIGITAL_FOLLOWUP,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0009711,ACC0000725,CMP0000080,2026-01-26,2026-01,WHATSAPP,7,BRW0001025,180,NPA,AUTO,494480.26,Asia/Kolkata,NPA_RECOVERY,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0004495,ACC0000728,CMP0000018,2026-01-26,2026-01,WHATSAPP,6,BRW0000403,180,MEDIUM,BNPL,302706.24,UTC,60DPD_INTENT,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0030358,ACC0000729,CMP0000111,2026-01-19,2026-01,WHATSAPP,6,BRW0003484,30,LOW,AUTO,300941.45,Asia/Kolkata,30DPD_W1,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0034174,ACC0000731,CMP0000111,2026-01-26,2026-01,WHATSAPP,4,BRW0007413,30,LOW,BNPL,528660.52,Asia/Kolkata,30DPD_W1,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0032008,ACC0000738,CMP0000112,2026-01-14,2026-01,VOICE,6,BRW0010646,75,NPA,CONSUMER,410798.19,Asia/Kolkata,60DPD_INTENT,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0029287,ACC0000739,CMP0000067,2026-01-24,2026-01,VOICE,4,BRW0005558,15,NPA,CONSUMER,409562.47,Asia/Dubai,30DPD_W1,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018600,ACC0000742,CMP0000051,2026-01-08,2026-01,WHATSAPP,10,BRW0011177,45,MEDIUM,AUTO,569569.54,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0012037,ACC0000754,CMP0000048,2026-01-01,2026-01,WHATSAPP,9,BRW0004813,120,HIGH,AUTO,338183.35,Asia/Kolkata,NPA_RECOVERY,WHATSAPP,v2,91+,2,0.0,0.0,0.0,0.0,False
TGT0024239,ACC0000756,CMP0000095,2026-01-07,2026-01,SMS,5,BRW0011193,75,MEDIUM,PERSONAL,137787.1,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0009257,ACC0000759,CMP0000045,2026-01-18,2026-01,FIELD,6,BRW0004884,1,LOW,PERSONAL,584264.01,UTC,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0001222,ACC0000761,CMP0000103,2026-01-06,2026-01,FIELD,8,BRW0009467,15,MEDIUM,CREDIT_CARD,502195.73,UTC,NPA_RECOVERY,WHATSAPP,legacy,0-30,2,0.0,0.0,0.0,0.0,False
TGT0003245,ACC0000770,CMP0000064,2026-01-23,2026-01,WHATSAPP,10,BRW0002197,45,HIGH,CONSUMER,151371.85,Asia/Dubai,60DPD_INTENT,FIELD,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0032699,ACC0000771,CMP0000076,2026-01-24,2026-01,WHATSAPP,9,BRW0004920,5,NPA,CONSUMER,399573.75,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0005431,ACC0000773,CMP0000051,2026-01-03,2026-01,SMS,6,BRW0010053,75,NPA,PERSONAL,114080.67,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0007154,ACC0000774,CMP0000096,2026-01-29,2026-01,SMS,4,BRW0001275,120,MEDIUM,PERSONAL,184121.21,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0009660,ACC0000775,CMP0000006,2026-01-18,2026-01,WHATSAPP,1,BRW0001279,30,MEDIUM,CREDIT_CARD,399882.55,Asia/Kolkata,BOUNCE,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0000500,ACC0000778,CMP0000029,2026-01-24,2026-01,WHATSAPP,6,BRW0002375,30,MEDIUM,PERSONAL,58962.92,UTC,60DPD_INTENT,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0031743,ACC0000780,CMP0000060,2026-01-24,2026-01,SMS,4,BRW0004015,30,HIGH,PERSONAL,65534.0,Asia/Dubai,30DPD_W1,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0026498,ACC0000782,CMP0000103,2026-01-16,2026-01,SMS,6,BRW0007622,180,LOW,PERSONAL,686578.8,Asia/Dubai,NPA_RECOVERY,WHATSAPP,legacy,91+,1,50773.61,1.0,50773.61,1.0,True
TGT0020531,ACC0000783,CMP0000112,2026-01-26,2026-01,WHATSAPP,2,BRW0008248,15,HIGH,CONSUMER,58662.46,Asia/Dubai,60DPD_INTENT,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027604,ACC0000787,CMP0000050,2026-01-10,2026-01,VOICE,5,BRW0008081,45,HIGH,AUTO,380660.62,Asia/Kolkata,NPA_RECOVERY,SMS,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0032069,ACC0000788,CMP0000069,2026-01-24,2026-01,FIELD,6,BRW0011455,45,LOW,CREDIT_CARD,439795.7,Asia/Dubai,BOUNCE,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0031021,ACC0000794,CMP0000029,2026-01-02,2026-01,WHATSAPP,9,BRW0006382,30,HIGH,PERSONAL,365490.11,Asia/Dubai,60DPD_INTENT,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033551,ACC0000796,CMP0000081,2026-01-04,2026-01,SMS,2,BRW0003331,5,NPA,BNPL,157536.43,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,90756.28,1.0,90756.28,1.0,True
TGT0025209,ACC0000799,CMP0000074,2026-01-02,2026-01,WHATSAPP,5,BRW0000347,45,NPA,CONSUMER,472076.57,Asia/Kolkata,BOUNCE,MIXED,legacy,31-60,3,0.0,0.0,0.0,0.0,False
TGT0014086,ACC0000812,CMP0000007,2026-01-16,2026-01,FIELD,2,BRW0007566,60,NPA,CREDIT_CARD,435102.68,Asia/Dubai,DIGITAL_FOLLOWUP,MIXED,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0031383,ACC0000815,CMP0000010,2026-01-04,2026-01,VOICE,9,BRW0008669,15,MEDIUM,PERSONAL,354172.94,UTC,30DPD_W1,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0016707,ACC0000819,CMP0000056,2026-01-29,2026-01,VOICE,4,BRW0001190,15,NPA,AUTO,235672.64,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018316,ACC0000832,CMP0000016,2026-01-10,2026-01,VOICE,9,BRW0001682,90,LOW,BNPL,664436.64,UTC,NPA_RECOVERY,MIXED,v1,61-90,2,0.0,0.0,0.0,0.0,False
TGT0043339,ACC0000837,CMP0000050,2026-01-16,2026-01,WHATSAPP,4,BRW0007658,75,NPA,PERSONAL,67502.17,UTC,NPA_RECOVERY,SMS,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0019418,ACC0000849,CMP0000038,2026-01-11,2026-01,VOICE,10,BRW0002030,45,HIGH,PERSONAL,499886.41,UTC,NPA_RECOVERY,FIELD,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0034073,ACC0000854,CMP0000120,2026-01-22,2026-01,WHATSAPP,10,BRW0008023,60,HIGH,BNPL,266159.1,Asia/Kolkata,NPA_RECOVERY,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0011006,ACC0000855,CMP0000041,2026-01-21,2026-01,SMS,9,BRW0011637,90,HIGH,CREDIT_CARD,81167.57,UTC,30DPD_W1,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0035588,ACC0000857,CMP0000095,2026-01-19,2026-01,FIELD,2,BRW0002999,45,MEDIUM,AUTO,278075.4,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0010374,ACC0000858,CMP0000065,2026-01-26,2026-01,SMS,5,BRW0001539,75,HIGH,AUTO,101797.36,UTC,30DPD_W1,WHATSAPP,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0031235,ACC0000861,CMP0000029,2026-01-13,2026-01,FIELD,7,BRW0009492,1,HIGH,CREDIT_CARD,54964.45,UTC,60DPD_INTENT,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0044563,ACC0000864,CMP0000032,2026-01-08,2026-01,FIELD,4,BRW0003432,45,NPA,CREDIT_CARD,404942.01,Asia/Kolkata,NPA_RECOVERY,MIXED,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0029342,ACC0000866,CMP0000068,2026-01-23,2026-01,VOICE,2,BRW0002912,30,LOW,AUTO,532501.82,Asia/Kolkata,NPA_RECOVERY,VOICE,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040583,ACC0000872,CMP0000106,2026-01-28,2026-01,VOICE,1,BRW0004967,1,LOW,CREDIT_CARD,374700.69,Asia/Dubai,NPA_RECOVERY,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0020733,ACC0000876,CMP0000079,2026-01-04,2026-01,VOICE,1,BRW0007359,15,NPA,AUTO,70628.57,Asia/Dubai,NPA_RECOVERY,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0020834,ACC0000880,CMP0000108,2026-01-17,2026-01,VOICE,2,BRW0008048,0,HIGH,AUTO,308879.51,Asia/Kolkata,NPA_RECOVERY,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0028582,ACC0000881,CMP0000113,2026-01-03,2026-01,SMS,2,BRW0001490,0,NPA,PERSONAL,234287.72,UTC,30DPD_W1,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0028012,ACC0000882,CMP0000032,2026-01-18,2026-01,WHATSAPP,9,BRW0008620,1,MEDIUM,PERSONAL,224662.18,Asia/Kolkata,NPA_RECOVERY,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0034697,ACC0000890,CMP0000048,2026-01-10,2026-01,VOICE,2,BRW0004226,45,MEDIUM,PERSONAL,149677.76,UTC,NPA_RECOVERY,WHATSAPP,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0009978,ACC0000898,CMP0000023,2026-01-03,2026-01,VOICE,10,BRW0005818,30,MEDIUM,PERSONAL,518955.43,Asia/Kolkata,BOUNCE,VOICE,v2,0-30,2,0.0,0.0,0.0,0.0,False
TGT0037640,ACC0000899,CMP0000047,2026-01-16,2026-01,WHATSAPP,5,BRW0004350,60,HIGH,PERSONAL,361707.63,Asia/Kolkata,BOUNCE,WHATSAPP,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0001139,ACC0000905,CMP0000084,2026-01-19,2026-01,SMS,6,BRW0009818,120,HIGH,BNPL,461847.19,Asia/Dubai,BOUNCE,FIELD,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0039262,ACC0000919,CMP0000093,2026-01-27,2026-01,SMS,2,BRW0000838,90,NPA,PERSONAL,597041.92,Asia/Dubai,60DPD_INTENT,SMS,legacy,61-90,2,0.0,0.0,0.0,0.0,False
TGT0005524,ACC0000927,CMP0000086,2026-01-14,2026-01,VOICE,2,BRW0005597,45,MEDIUM,BNPL,432989.41,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0031571,ACC0000928,CMP0000093,2026-01-12,2026-01,SMS,9,BRW0002350,180,LOW,PERSONAL,255570.85,Asia/Dubai,60DPD_INTENT,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0005693,ACC0000932,CMP0000105,2026-01-26,2026-01,FIELD,8,BRW0008054,15,HIGH,PERSONAL,289946.8,Asia/Kolkata,BOUNCE,FIELD,v2,0-30,1,132905.66,1.0,0.0,0.0,False
TGT0039219,ACC0000948,CMP0000107,2026-01-24,2026-01,VOICE,10,BRW0010668,75,HIGH,BNPL,366709.32,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0028437,ACC0000953,CMP0000029,2026-01-09,2026-01,VOICE,7,BRW0001655,0,HIGH,CREDIT_CARD,531107.11,UTC,60DPD_INTENT,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0007379,ACC0000959,CMP0000078,2026-01-11,2026-01,VOICE,3,BRW0004028,75,HIGH,CREDIT_CARD,50919.94,Asia/Dubai,60DPD_INTENT,SMS,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0037757,ACC0000963,CMP0000102,2026-01-10,2026-01,SMS,2,BRW0001361,15,NPA,CREDIT_CARD,458357.14,Asia/Dubai,NPA_RECOVERY,VOICE,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0029229,ACC0000971,CMP0000113,2026-01-28,2026-01,WHATSAPP,10,BRW0002596,0,NPA,CREDIT_CARD,395766.09,Asia/Dubai,30DPD_W1,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0029203,ACC0000985,CMP0000070,2026-01-09,2026-01,WHATSAPP,9,BRW0011885,0,LOW,BNPL,109536.82,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v1,0-30,2,0.0,0.0,0.0,0.0,False
TGT0007707,ACC0000986,CMP0000031,2026-01-17,2026-01,FIELD,3,BRW0001652,0,HIGH,PERSONAL,683887.19,Asia/Dubai,30DPD_W1,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0029611,ACC0000991,CMP0000094,2026-01-13,2026-01,WHATSAPP,5,BRW0008196,5,HIGH,PERSONAL,138641.25,UTC,60DPD_INTENT,WHATSAPP,v3,0-30,2,0.0,0.0,0.0,0.0,False
TGT0007356,ACC0000992,CMP0000052,2026-01-04,2026-01,FIELD,10,BRW0005241,120,LOW,PERSONAL,489912.91,Asia/Kolkata,BOUNCE,SMS,v2,91+,2,0.0,0.0,0.0,0.0,False
TGT0036773,ACC0001009,CMP0000071,2026-01-24,2026-01,FIELD,2,BRW0009374,90,LOW,BNPL,261984.02,UTC,30DPD_W1,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0011697,ACC0001012,CMP0000002,2026-01-21,2026-01,WHATSAPP,4,BRW0002891,30,LOW,CREDIT_CARD,262579.29,Asia/Dubai,BOUNCE,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0029800,ACC0001015,CMP0000079,2026-01-24,2026-01,SMS,7,BRW0008924,1,NPA,AUTO,517988.65,Asia/Kolkata,NPA_RECOVERY,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0007308,ACC0001016,CMP0000050,2026-01-29,2026-01,WHATSAPP,1,BRW0008402,120,MEDIUM,CONSUMER,627637.78,Asia/Kolkata,NPA_RECOVERY,SMS,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0010732,ACC0001021,CMP0000110,2026-01-02,2026-01,FIELD,2,BRW0001504,15,NPA,PERSONAL,136894.38,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0025222,ACC0001023,CMP0000058,2026-01-18,2026-01,WHATSAPP,6,BRW0010555,45,MEDIUM,AUTO,120688.08,Asia/Dubai,BOUNCE,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0037286,ACC0001029,CMP0000058,2026-01-13,2026-01,WHATSAPP,3,BRW0006924,30,NPA,CREDIT_CARD,464276.17,Asia/Dubai,BOUNCE,VOICE,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0000671,ACC0001032,CMP0000057,2026-01-06,2026-01,SMS,1,BRW0003485,1,LOW,AUTO,621286.19,Asia/Dubai,30DPD_W1,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0023697,ACC0001034,CMP0000045,2026-01-22,2026-01,FIELD,9,BRW0003777,60,NPA,CONSUMER,142477.24,UTC,30DPD_W1,VOICE,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0040183,ACC0001040,CMP0000013,2026-01-02,2026-01,SMS,10,BRW0009819,15,HIGH,CREDIT_CARD,690726.74,UTC,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0003861,ACC0001042,CMP0000109,2026-01-31,2026-01,VOICE,5,BRW0009391,90,HIGH,CONSUMER,623661.45,Asia/Dubai,NPA_RECOVERY,MIXED,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0000665,ACC0001043,CMP0000005,2026-01-03,2026-01,VOICE,3,BRW0000694,1,NPA,CREDIT_CARD,514491.29,Asia/Kolkata,60DPD_INTENT,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0039113,ACC0001044,CMP0000008,2026-01-30,2026-01,SMS,10,BRW0011873,75,HIGH,AUTO,57986.79,Asia/Dubai,NPA_RECOVERY,SMS,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0035482,ACC0001048,CMP0000079,2026-01-01,2026-01,WHATSAPP,7,BRW0002058,75,LOW,BNPL,233630.43,Asia/Dubai,NPA_RECOVERY,MIXED,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0017406,ACC0001051,CMP0000098,2026-01-28,2026-01,VOICE,4,BRW0007573,15,MEDIUM,CONSUMER,152211.17,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018384,ACC0001063,CMP0000042,2026-01-08,2026-01,WHATSAPP,2,BRW0007922,75,MEDIUM,BNPL,224031.92,Asia/Kolkata,BOUNCE,FIELD,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0035757,ACC0001069,CMP0000023,2026-01-06,2026-01,WHATSAPP,8,BRW0011959,180,LOW,BNPL,541637.66,UTC,BOUNCE,VOICE,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0029551,ACC0001082,CMP0000018,2026-01-27,2026-01,VOICE,6,BRW0000983,45,NPA,PERSONAL,433181.63,Asia/Dubai,60DPD_INTENT,SMS,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0007104,ACC0001086,CMP0000069,2026-01-09,2026-01,SMS,9,BRW0009430,180,HIGH,CREDIT_CARD,454387.37,UTC,BOUNCE,SMS,v3,91+,2,0.0,0.0,0.0,0.0,False
TGT0044505,ACC0001090,CMP0000050,2026-01-17,2026-01,VOICE,6,BRW0006571,1,MEDIUM,CREDIT_CARD,453816.31,Asia/Kolkata,NPA_RECOVERY,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0035724,ACC0001094,CMP0000080,2026-01-10,2026-01,WHATSAPP,5,BRW0010964,15,MEDIUM,PERSONAL,422097.77,UTC,NPA_RECOVERY,WHATSAPP,legacy,0-30,1,123598.56,1.0,123598.56,1.0,True
TGT0013979,ACC0001103,CMP0000071,2026-01-26,2026-01,SMS,3,BRW0004607,5,HIGH,BNPL,152767.21,Asia/Dubai,30DPD_W1,MIXED,v3,0-30,1,139414.11,1.0,0.0,0.0,False
TGT0022672,ACC0001107,CMP0000022,2026-01-11,2026-01,SMS,2,BRW0002904,15,LOW,PERSONAL,9256.9,UTC,60DPD_INTENT,VOICE,v3,0-30,2,0.0,0.0,0.0,0.0,False
TGT0015606,ACC0001108,CMP0000042,2026-01-27,2026-01,VOICE,2,BRW0005026,15,MEDIUM,PERSONAL,420066.76,UTC,BOUNCE,FIELD,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0031988,ACC0001111,CMP0000120,2026-01-08,2026-01,SMS,2,BRW0002021,120,MEDIUM,CREDIT_CARD,524983.1,UTC,NPA_RECOVERY,SMS,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0010401,ACC0001112,CMP0000004,2026-01-09,2026-01,SMS,2,BRW0007379,90,LOW,AUTO,116636.02,Asia/Kolkata,BOUNCE,VOICE,legacy,61-90,2,0.0,0.0,0.0,0.0,False
TGT0020967,ACC0001119,CMP0000054,2026-01-20,2026-01,VOICE,7,BRW0003317,60,HIGH,CREDIT_CARD,201502.14,UTC,BOUNCE,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0040708,ACC0001123,CMP0000074,2026-01-06,2026-01,FIELD,9,BRW0007578,5,HIGH,BNPL,480368.58,Asia/Dubai,BOUNCE,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033231,ACC0001127,CMP0000081,2026-01-24,2026-01,WHATSAPP,6,BRW0010710,1,LOW,CONSUMER,177510.37,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0022881,ACC0001130,CMP0000022,2026-01-27,2026-01,SMS,7,BRW0011450,60,LOW,BNPL,141708.64,Asia/Kolkata,60DPD_INTENT,VOICE,v3,31-60,1,81438.74,1.0,0.0,0.0,False
TGT0010544,ACC0001132,CMP0000097,2026-01-01,2026-01,WHATSAPP,3,BRW0001064,5,LOW,PERSONAL,610820.87,UTC,NPA_RECOVERY,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0021985,ACC0001136,CMP0000009,2026-01-16,2026-01,FIELD,7,BRW0000314,180,NPA,CREDIT_CARD,303072.13,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0014134,ACC0001145,CMP0000074,2026-01-24,2026-01,FIELD,10,BRW0005744,180,LOW,PERSONAL,436076.57,Asia/Kolkata,BOUNCE,MIXED,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0035185,ACC0001148,CMP0000001,2026-01-08,2026-01,VOICE,4,BRW0000146,75,MEDIUM,PERSONAL,109069.73,Asia/Kolkata,DIGITAL_FOLLOWUP,FIELD,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0002348,ACC0001154,CMP0000066,2026-01-26,2026-01,FIELD,2,BRW0009347,60,LOW,PERSONAL,637450.31,UTC,60DPD_INTENT,WHATSAPP,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0024224,ACC0001158,CMP0000013,2026-01-17,2026-01,FIELD,4,BRW0005502,0,HIGH,CREDIT_CARD,365117.3,Asia/Dubai,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
